"","OP_CODE","SumMaxN","Year","TimeFirstFed","Family","Genus","Species","Scientific","TimeFirstSeen","HasFed","DelayToFeed","Depth","Coral","Habitat","Complexity","Treatment","Gensp","Length","Size_class","Shark_present","MaxN","Small_MaxN","Medium_MaxN","Large_MaxN"
"702","DEH_4_3",32,2004,NA,"Carangidae","Caranx","melampygus","Carangidae Caranx melampygus",16.38333,0,NA,NA,NA,NA,NA,NA,"Caranx melampygus",117,"Large",TRUE,3,2,22,8
"703","DEH_4_3",32,2004,NA,"Serranidae","Epinephelus","fuscoguttatus","Serranidae Epinephelus fuscoguttatus",13.13333,0,NA,NA,NA,NA,NA,NA,"Epinephelus fuscoguttatus",120,"Large",TRUE,1,2,22,8
"704","DEH_4_3",32,2004,NA,"Lethrinidae","Lethrinus","nebulosus","Lethrinidae Lethrinus nebulosus",10.85,0,NA,NA,NA,NA,NA,NA,"Lethrinus nebulosus",87,"Medium",TRUE,1,2,22,8
"705","DEH_4_3",32,2004,12.31667,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",11.95,1,0.366670000000001,NA,NA,NA,NA,NA,"Lethrinus rubrioperculatus",50,"Medium",TRUE,2,2,22,8
"706","DEH_4_3",32,2004,12.63333,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",4.31666,1,8.31667,NA,NA,NA,NA,NA,"Lutjanus bohar",90,"Medium",TRUE,3,2,22,8
"707","DEH_4_3",32,2004,NA,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",2.88333,0,NA,NA,NA,NA,NA,NA,"Lutjanus decussatus",35,"Small",TRUE,2,2,22,8
"708","DEH_4_3",32,2004,8.88333,"Lutjanidae","Lutjanus","gibbus","Lutjanidae Lutjanus gibbus",3.48333,1,5.4,NA,NA,NA,NA,NA,"Lutjanus gibbus",50,"Medium",TRUE,15,2,22,8
"709","DEH_4_3",32,2004,NA,"Lutjanidae","Macolor","niger","Lutjanidae Macolor niger",1.65,0,NA,NA,NA,NA,NA,NA,"Macolor niger",75,"Medium",TRUE,1,2,22,8
"710","DEH_4_4",56,2004,NA,"Carangidae","Caranx","ignobilis","Carangidae Caranx ignobilis",25.38333,0,NA,NA,NA,NA,NA,NA,"Caranx ignobilis",170,"Large",TRUE,2,7,44,5
"711","DEH_4_4",56,2004,NA,"Carangidae","Caranx","melampygus","Carangidae Caranx melampygus",1.21666,0,NA,NA,NA,NA,NA,NA,"Caranx melampygus",117,"Large",TRUE,2,7,44,5
"712","DEH_4_4",56,2004,NA,"Serranidae","Cephalopholis","argus","Serranidae Cephalopholis argus",17.63333,0,NA,NA,NA,NA,NA,NA,"Cephalopholis argus",60,"Medium",TRUE,1,7,44,5
"713","DEH_4_4",56,2004,NA,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",47.81667,0,NA,NA,NA,NA,NA,NA,"Gymnocranius grandoculis",80,"Medium",TRUE,1,7,44,5
"714","DEH_4_4",56,2004,NA,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",4.61666,0,NA,NA,NA,NA,NA,NA,"Triaenodon obesus",213,"Large",TRUE,1,7,44,5
"715","DEH_4_4",56,2004,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",4.05,0,NA,NA,NA,NA,NA,NA,"Variola albimarginata",65,"Medium",TRUE,1,7,44,5
"716","DEH_4_4",56,2004,NA,"Lutjanidae","Lutjanus","quinquelineatus","Lutjanidae Lutjanus quinquelineatus",1.56666,0,NA,NA,NA,NA,NA,NA,"Lutjanus quinquelineatus",38,"Small",TRUE,3,7,44,5
"717","DEH_4_4",56,2004,NA,"Lethrinidae","Lethrinus","atkinsoni","Lethrinidae Lethrinus atkinsoni",5.38333,0,NA,NA,NA,NA,NA,NA,"Lethrinus atkinsoni",50,"Medium",TRUE,1,7,44,5
"718","DEH_4_4",56,2004,NA,"Lethrinidae","Lethrinus","obsoletus","Lethrinidae Lethrinus obsoletus",18.35,0,NA,NA,NA,NA,NA,NA,"Lethrinus obsoletus",60,"Medium",TRUE,1,7,44,5
"719","DEH_4_4",56,2004,32,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",2.36666,1,29.63334,NA,NA,NA,NA,NA,"Lutjanus bohar",90,"Medium",TRUE,4,7,44,5
"720","DEH_4_4",56,2004,26.28333,"Lutjanidae","Lutjanus","gibbus","Lutjanidae Lutjanus gibbus",1.18333,1,25.1,NA,NA,NA,NA,NA,"Lutjanus gibbus",50,"Medium",TRUE,30,7,44,5
"721","DEH_4_4",56,2004,NA,"Lutjanidae","Macolor","niger","Lutjanidae Macolor niger",1.15,0,NA,NA,NA,NA,NA,NA,"Macolor niger",75,"Medium",TRUE,4,7,44,5
"722","DEH_4_4",56,2004,NA,"Lethrinidae","Monotaxis","grandoculis","Lethrinidae Monotaxis grandoculis",8.31666,0,NA,NA,NA,NA,NA,NA,"Monotaxis grandoculis",60,"Medium",TRUE,1,7,44,5
"723","DEH_4_4",56,2004,NA,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",1.35,0,NA,NA,NA,NA,NA,NA,"Lutjanus decussatus",35,"Small",TRUE,4,7,44,5
"724","DEH_4_5",56,2004,2.3,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",1.56666,1,0.73334,22,5,"Reef","Medium","before","Lethrinus rubrioperculatus",50,"Medium",TRUE,7,0,44,12
"725","DEH_4_5",56,2004,2.3,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",1.56666,1,0.73334,22,5,"Reef","Medium","arrival","Lethrinus rubrioperculatus",50,"Medium",TRUE,7,0,44,12
"726","DEH_4_5",56,2004,2.3,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",1.56666,1,0.73334,22,5,"Reef","Medium","after","Lethrinus rubrioperculatus",50,"Medium",TRUE,7,0,44,12
"727","DEH_4_5",56,2004,13.18333,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",12.25,1,0.93333,22,5,"Reef","Medium","before","Lutjanus bohar",90,"Medium",TRUE,3,0,44,12
"728","DEH_4_5",56,2004,13.18333,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",12.25,1,0.93333,22,5,"Reef","Medium","arrival","Lutjanus bohar",90,"Medium",TRUE,3,0,44,12
"729","DEH_4_5",56,2004,13.18333,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",12.25,1,0.93333,22,5,"Reef","Medium","after","Lutjanus bohar",90,"Medium",TRUE,3,0,44,12
"730","DEH_4_5",56,2004,11.75,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",11.63333,1,0.116669999999999,22,5,"Reef","Medium","before","Triaenodon obesus",213,"Large",TRUE,2,0,44,12
"731","DEH_4_5",56,2004,11.75,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",11.63333,1,0.116669999999999,22,5,"Reef","Medium","arrival","Triaenodon obesus",213,"Large",TRUE,2,0,44,12
"732","DEH_4_5",56,2004,11.75,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",11.63333,1,0.116669999999999,22,5,"Reef","Medium","after","Triaenodon obesus",213,"Large",TRUE,2,0,44,12
"733","DEH_4_5",56,2004,NA,"Carangidae","Gnathanodon","speciosus","Carangidae Gnathanodon speciosus",21.93333,0,NA,22,5,"Reef","Medium","before","Gnathanodon speciosus",120,"Large",TRUE,6,0,44,12
"734","DEH_4_5",56,2004,NA,"Carangidae","Gnathanodon","speciosus","Carangidae Gnathanodon speciosus",21.93333,0,NA,22,5,"Reef","Medium","arrival","Gnathanodon speciosus",120,"Large",TRUE,6,0,44,12
"735","DEH_4_5",56,2004,NA,"Carangidae","Gnathanodon","speciosus","Carangidae Gnathanodon speciosus",21.93333,0,NA,22,5,"Reef","Medium","after","Gnathanodon speciosus",120,"Large",TRUE,6,0,44,12
"736","DEH_4_5",56,2004,NA,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",3.65,0,NA,22,5,"Reef","Medium","before","Lethrinus olivaceus",100,"Large",TRUE,2,0,44,12
"737","DEH_4_5",56,2004,NA,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",3.65,0,NA,22,5,"Reef","Medium","arrival","Lethrinus olivaceus",100,"Large",TRUE,2,0,44,12
"738","DEH_4_5",56,2004,NA,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",3.65,0,NA,22,5,"Reef","Medium","after","Lethrinus olivaceus",100,"Large",TRUE,2,0,44,12
"739","DEH_4_5",56,2004,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",17.68333,0,NA,22,5,"Reef","Medium","before","Aprion virescens",112,"Large",TRUE,1,0,44,12
"740","DEH_4_5",56,2004,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",17.68333,0,NA,22,5,"Reef","Medium","arrival","Aprion virescens",112,"Large",TRUE,1,0,44,12
"741","DEH_4_5",56,2004,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",17.68333,0,NA,22,5,"Reef","Medium","after","Aprion virescens",112,"Large",TRUE,1,0,44,12
"742","DEH_4_5",56,2004,NA,"Carangidae","Carangoides","ferdau","Carangidae Carangoides ferdau",1.01666,0,NA,22,5,"Reef","Medium","before","Carangoides ferdau",70,"Medium",TRUE,30,0,44,12
"743","DEH_4_5",56,2004,NA,"Carangidae","Carangoides","ferdau","Carangidae Carangoides ferdau",1.01666,0,NA,22,5,"Reef","Medium","arrival","Carangoides ferdau",70,"Medium",TRUE,30,0,44,12
"744","DEH_4_5",56,2004,NA,"Carangidae","Carangoides","ferdau","Carangidae Carangoides ferdau",1.01666,0,NA,22,5,"Reef","Medium","after","Carangoides ferdau",70,"Medium",TRUE,30,0,44,12
"745","DEH_4_5",56,2004,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",18.11667,0,NA,22,5,"Reef","Medium","before","Carangoides orthogrammus",75,"Medium",TRUE,1,0,44,12
"746","DEH_4_5",56,2004,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",18.11667,0,NA,22,5,"Reef","Medium","arrival","Carangoides orthogrammus",75,"Medium",TRUE,1,0,44,12
"747","DEH_4_5",56,2004,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",18.11667,0,NA,22,5,"Reef","Medium","after","Carangoides orthogrammus",75,"Medium",TRUE,1,0,44,12
"748","DEH_4_5",56,2004,NA,"Carangidae","Carangoides","plagiotaenia","Carangidae Carangoides plagiotaenia",1.8,0,NA,22,5,"Reef","Medium","before","Carangoides plagiotaenia",50,"Medium",TRUE,3,0,44,12
"749","DEH_4_5",56,2004,NA,"Carangidae","Carangoides","plagiotaenia","Carangidae Carangoides plagiotaenia",1.8,0,NA,22,5,"Reef","Medium","arrival","Carangoides plagiotaenia",50,"Medium",TRUE,3,0,44,12
"750","DEH_4_5",56,2004,NA,"Carangidae","Carangoides","plagiotaenia","Carangidae Carangoides plagiotaenia",1.8,0,NA,22,5,"Reef","Medium","after","Carangoides plagiotaenia",50,"Medium",TRUE,3,0,44,12
"751","DEH_4_5",56,2004,NA,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",27.78333,0,NA,22,5,"Reef","Medium","before","Carcharhinus amblyrhynchos",255,"Large",TRUE,1,0,44,12
"752","DEH_4_5",56,2004,NA,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",27.78333,0,NA,22,5,"Reef","Medium","arrival","Carcharhinus amblyrhynchos",255,"Large",TRUE,1,0,44,12
"753","DEH_4_5",56,2004,NA,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",27.78333,0,NA,22,5,"Reef","Medium","after","Carcharhinus amblyrhynchos",255,"Large",TRUE,1,0,44,12
"754","DEH_4_6",49,2004,NA,"Carangidae","Carangoides","ferdau","Carangidae Carangoides ferdau",55.38334,0,NA,NA,NA,NA,NA,NA,"Carangoides ferdau",70,"Medium",TRUE,3,1,36,0
"755","DEH_4_6",49,2004,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",5.88333,0,NA,NA,NA,NA,NA,NA,"Carangoides orthogrammus",75,"Medium",TRUE,30,1,36,0
"756","DEH_4_6",49,2004,NA,"Carangidae","Carangoides","plagiotaenia","Carangidae Carangoides plagiotaenia",55.25,0,NA,NA,NA,NA,NA,NA,"Carangoides plagiotaenia",50,"Medium",TRUE,1,1,36,0
"757","DEH_4_6",49,2004,NA,"Lethrinidae","Lethrinus","ravus","Lethrinidae Lethrinus ravus",10.03333,0,NA,NA,NA,NA,NA,NA,"Lethrinus ravus",25,"Small",TRUE,1,1,36,0
"758","DEH_4_6",49,2004,NA,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",10.8,0,NA,NA,NA,NA,NA,NA,"Lethrinus rubrioperculatus",50,"Medium",TRUE,2,1,36,0
"759","DEH_4_6",49,2004,NA,"Carangidae","Unknown","sp5","Carangidae Unknown sp5",31.43333,0,NA,NA,NA,NA,NA,NA,"Unknown sp5",NA,NA,TRUE,12,1,36,0
"760","DEH_5_1",11,2004,NA,"Serranidae","Plectropomus","sp1","Serranidae Plectropomus sp1",51.43333,0,NA,27,0,"Sand","Low","absent","Plectropomus sp1",NA,NA,TRUE,1,0,9,1
"761","DEH_5_1",11,2004,7.36666,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",1.98333,1,5.38333,27,0,"Sand","Low","absent","Gymnocranius grandoculis",80,"Medium",TRUE,7,0,9,1
"762","DEH_5_1",11,2004,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",23.05,0,NA,27,0,"Sand","Low","absent","Aprion virescens",112,"Large",TRUE,1,0,9,1
"763","DEH_5_1",11,2004,NA,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",7.01666,0,NA,27,0,"Sand","Low","absent","Lethrinus rubrioperculatus",50,"Medium",TRUE,2,0,9,1
"764","DEH_5_2",15,2004,17.75,"Lethrinidae","Lethrinus","ravus","Lethrinidae Lethrinus ravus",17.63333,1,0.116669999999999,25,0,"Sand","Low","before","Lethrinus ravus",25,"Small",TRUE,1,1,10,4
"765","DEH_5_2",15,2004,17.75,"Lethrinidae","Lethrinus","ravus","Lethrinidae Lethrinus ravus",17.63333,1,0.116669999999999,25,0,"Sand","Low","arrival","Lethrinus ravus",25,"Small",TRUE,1,1,10,4
"766","DEH_5_2",15,2004,17.75,"Lethrinidae","Lethrinus","ravus","Lethrinidae Lethrinus ravus",17.63333,1,0.116669999999999,25,0,"Sand","Low","after","Lethrinus ravus",25,"Small",TRUE,1,1,10,4
"767","DEH_5_2",15,2004,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",1.58333,0,NA,25,0,"Sand","Low","before","Aprion virescens",112,"Large",TRUE,1,1,10,4
"768","DEH_5_2",15,2004,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",1.58333,0,NA,25,0,"Sand","Low","arrival","Aprion virescens",112,"Large",TRUE,1,1,10,4
"769","DEH_5_2",15,2004,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",1.58333,0,NA,25,0,"Sand","Low","after","Aprion virescens",112,"Large",TRUE,1,1,10,4
"770","DEH_5_2",15,2004,NA,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",44.58333,0,NA,25,0,"Sand","Low","before","Lethrinus olivaceus",100,"Large",TRUE,2,1,10,4
"771","DEH_5_2",15,2004,NA,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",44.58333,0,NA,25,0,"Sand","Low","arrival","Lethrinus olivaceus",100,"Large",TRUE,2,1,10,4
"772","DEH_5_2",15,2004,NA,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",44.58333,0,NA,25,0,"Sand","Low","after","Lethrinus olivaceus",100,"Large",TRUE,2,1,10,4
"773","DEH_5_2",15,2004,7.58333,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",2.26666,1,5.31667,25,0,"Sand","Low","before","Lethrinus rubrioperculatus",50,"Medium",TRUE,9,1,10,4
"774","DEH_5_2",15,2004,7.58333,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",2.26666,1,5.31667,25,0,"Sand","Low","arrival","Lethrinus rubrioperculatus",50,"Medium",TRUE,9,1,10,4
"775","DEH_5_2",15,2004,7.58333,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",2.26666,1,5.31667,25,0,"Sand","Low","after","Lethrinus rubrioperculatus",50,"Medium",TRUE,9,1,10,4
"776","DEH_5_2",15,2004,NA,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",41.41667,0,NA,25,0,"Sand","Low","before","Triaenodon obesus",213,"Large",TRUE,1,1,10,4
"777","DEH_5_2",15,2004,NA,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",41.41667,0,NA,25,0,"Sand","Low","arrival","Triaenodon obesus",213,"Large",TRUE,1,1,10,4
"778","DEH_5_2",15,2004,NA,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",41.41667,0,NA,25,0,"Sand","Low","after","Triaenodon obesus",213,"Large",TRUE,1,1,10,4
"779","DEH_5_2",15,2004,NA,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",1.48333,0,NA,25,0,"Sand","Low","before","Gymnocranius grandoculis",80,"Medium",TRUE,1,1,10,4
"780","DEH_5_2",15,2004,NA,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",1.48333,0,NA,25,0,"Sand","Low","arrival","Gymnocranius grandoculis",80,"Medium",TRUE,1,1,10,4
"781","DEH_5_2",15,2004,NA,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",1.48333,0,NA,25,0,"Sand","Low","after","Gymnocranius grandoculis",80,"Medium",TRUE,1,1,10,4
"782","DEH_5_4",1,2004,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",14.38333,0,NA,30,0,"Sand","Low","absent","Aprion virescens",112,"Large",TRUE,1,0,0,1
"783","DEH_5_5",23,2004,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",0.9,0,NA,23,20,"Reef","High","absent ","Variola albimarginata",65,"Medium",TRUE,1,11,11,1
"784","DEH_5_5",23,2004,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",0.9,0,NA,23,20,"Reef","High","absent","Variola albimarginata",65,"Medium",TRUE,1,11,11,1
"785","DEH_5_5",23,2004,NA,"Lutjanidae","Lutjanus","gibbus","Lutjanidae Lutjanus gibbus",52.85,0,NA,23,20,"Reef","High","absent ","Lutjanus gibbus",50,"Medium",TRUE,1,11,11,1
"786","DEH_5_5",23,2004,NA,"Lutjanidae","Lutjanus","gibbus","Lutjanidae Lutjanus gibbus",52.85,0,NA,23,20,"Reef","High","absent","Lutjanus gibbus",50,"Medium",TRUE,1,11,11,1
"787","DEH_5_5",23,2004,NA,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",5.21666,0,NA,23,20,"Reef","High","absent ","Gymnocranius grandoculis",80,"Medium",TRUE,1,11,11,1
"788","DEH_5_5",23,2004,NA,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",5.21666,0,NA,23,20,"Reef","High","absent","Gymnocranius grandoculis",80,"Medium",TRUE,1,11,11,1
"789","DEH_5_5",23,2004,NA,"Lethrinidae","Lethrinus","obsoletus","Lethrinidae Lethrinus obsoletus",2.46666,0,NA,23,20,"Reef","High","absent ","Lethrinus obsoletus",60,"Medium",TRUE,2,11,11,1
"790","DEH_5_5",23,2004,NA,"Lethrinidae","Lethrinus","obsoletus","Lethrinidae Lethrinus obsoletus",2.46666,0,NA,23,20,"Reef","High","absent","Lethrinus obsoletus",60,"Medium",TRUE,2,11,11,1
"791","DEH_5_5",23,2004,NA,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",44.33333,0,NA,23,20,"Reef","High","absent ","Lethrinus olivaceus",100,"Large",TRUE,1,11,11,1
"792","DEH_5_5",23,2004,NA,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",44.33333,0,NA,23,20,"Reef","High","absent","Lethrinus olivaceus",100,"Large",TRUE,1,11,11,1
"793","DEH_5_5",23,2004,NA,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",1.95,0,NA,23,20,"Reef","High","absent ","Lethrinus rubrioperculatus",50,"Medium",TRUE,1,11,11,1
"794","DEH_5_5",23,2004,NA,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",1.95,0,NA,23,20,"Reef","High","absent","Lethrinus rubrioperculatus",50,"Medium",TRUE,1,11,11,1
"795","DEH_5_5",23,2004,15.2,"Lethrinidae","Lethrinus","semicinctus","Lethrinidae Lethrinus semicinctus",15.16667,1,0.0333299999999994,23,20,"Reef","High","absent ","Lethrinus semicinctus",35,"Small",TRUE,5,11,11,1
"796","DEH_5_5",23,2004,15.2,"Lethrinidae","Lethrinus","semicinctus","Lethrinidae Lethrinus semicinctus",15.16667,1,0.0333299999999994,23,20,"Reef","High","absent","Lethrinus semicinctus",35,"Small",TRUE,5,11,11,1
"797","DEH_5_5",23,2004,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",50.48333,0,NA,23,20,"Reef","High","absent ","Lutjanus bohar",90,"Medium",TRUE,1,11,11,1
"798","DEH_5_5",23,2004,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",50.48333,0,NA,23,20,"Reef","High","absent ","Lutjanus bohar",90,"Medium",TRUE,2,11,11,1
"799","DEH_5_5",23,2004,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",50.48333,0,NA,23,20,"Reef","High","absent","Lutjanus bohar",90,"Medium",TRUE,1,11,11,1
"800","DEH_5_5",23,2004,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",50.48333,0,NA,23,20,"Reef","High","absent","Lutjanus bohar",90,"Medium",TRUE,2,11,11,1
"801","DEH_5_5",23,2004,44.8,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",0.81666,1,43.98334,23,20,"Reef","High","absent ","Lutjanus decussatus",35,"Small",TRUE,3,11,11,1
"802","DEH_5_5",23,2004,44.8,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",0.81666,1,43.98334,23,20,"Reef","High","absent","Lutjanus decussatus",35,"Small",TRUE,3,11,11,1
"803","DEH_5_5",23,2004,NA,"Lutjanidae","Macolor","niger","Lutjanidae Macolor niger",43.11666,0,NA,23,20,"Reef","High","absent ","Macolor niger",75,"Medium",TRUE,1,11,11,1
"804","DEH_5_5",23,2004,NA,"Lutjanidae","Macolor","niger","Lutjanidae Macolor niger",43.11666,0,NA,23,20,"Reef","High","absent","Macolor niger",75,"Medium",TRUE,1,11,11,1
"805","DEH_5_5",23,2004,NA,"Lethrinidae","Monotaxis","grandoculis","Lethrinidae Monotaxis grandoculis",4.93333,0,NA,23,20,"Reef","High","absent ","Monotaxis grandoculis",60,"Medium",TRUE,1,11,11,1
"806","DEH_5_5",23,2004,NA,"Lethrinidae","Monotaxis","grandoculis","Lethrinidae Monotaxis grandoculis",4.93333,0,NA,23,20,"Reef","High","absent","Monotaxis grandoculis",60,"Medium",TRUE,1,11,11,1
"807","DEH_5_5",23,2004,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",2.43333,0,NA,23,20,"Reef","High","absent ","Lutjanus bohar",90,"Medium",TRUE,1,11,11,1
"808","DEH_5_5",23,2004,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",2.43333,0,NA,23,20,"Reef","High","absent ","Lutjanus bohar",90,"Medium",TRUE,2,11,11,1
"809","DEH_5_5",23,2004,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",2.43333,0,NA,23,20,"Reef","High","absent","Lutjanus bohar",90,"Medium",TRUE,1,11,11,1
"810","DEH_5_5",23,2004,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",2.43333,0,NA,23,20,"Reef","High","absent","Lutjanus bohar",90,"Medium",TRUE,2,11,11,1
"811","DEH_5_5",23,2004,NA,"Serranidae","Cephalopholis","boenak","Serranidae Cephalopholis boenak",50.2,0,NA,23,20,"Reef","High","absent ","Cephalopholis boenak",30,"Small",TRUE,1,11,11,1
"812","DEH_5_5",23,2004,NA,"Serranidae","Cephalopholis","boenak","Serranidae Cephalopholis boenak",50.2,0,NA,23,20,"Reef","High","absent","Cephalopholis boenak",30,"Small",TRUE,1,11,11,1
"813","DEH_5_5",23,2004,NA,"Serranidae","Gracila","albomarginata","Serranidae Gracila albomarginata",7.21666,0,NA,23,20,"Reef","High","absent ","Gracila albomarginata",40,"Small",TRUE,1,11,11,1
"814","DEH_5_5",23,2004,NA,"Serranidae","Gracila","albomarginata","Serranidae Gracila albomarginata",7.21666,0,NA,23,20,"Reef","High","absent","Gracila albomarginata",40,"Small",TRUE,1,11,11,1
"815","DEH_5_5",23,2004,NA,"Serranidae","Cephalopholis","formosa","Serranidae Cephalopholis formosa",2.56666,0,NA,23,20,"Reef","High","absent ","Cephalopholis formosa",34,"Small",TRUE,1,11,11,1
"816","DEH_5_5",23,2004,NA,"Serranidae","Cephalopholis","formosa","Serranidae Cephalopholis formosa",2.56666,0,NA,23,20,"Reef","High","absent","Cephalopholis formosa",34,"Small",TRUE,1,11,11,1
"817","DEH_6_1",21,2004,33.86666,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",2.2,1,31.66666,38,10,"Reef","Medium","before","Lethrinus rubrioperculatus",50,"Medium",TRUE,2,11,6,4
"818","DEH_6_1",21,2004,33.86666,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",2.2,1,31.66666,38,10,"Reef","Medium","arrival","Lethrinus rubrioperculatus",50,"Medium",TRUE,2,11,6,4
"819","DEH_6_1",21,2004,33.86666,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",2.2,1,31.66666,38,10,"Reef","Medium","after","Lethrinus rubrioperculatus",50,"Medium",TRUE,2,11,6,4
"820","DEH_6_1",21,2004,58.51667,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",30.78333,1,27.73334,38,10,"Reef","Medium","before","Triaenodon obesus",213,"Large",TRUE,1,11,6,4
"821","DEH_6_1",21,2004,58.51667,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",30.78333,1,27.73334,38,10,"Reef","Medium","arrival","Triaenodon obesus",213,"Large",TRUE,1,11,6,4
