Bruvs,Spec,SumOfMAXNUM,CRUISENUM,LOCATION,FAMILY,GENUS,SPECIES,CAABCODE,STAGE,TIMEFIRSTSEEN,TIMEMAXNUMSEEN,TIMEFIRSTFEED,ACTIVITY,TAPEREADER
"DEH_13, 2",Lutjanus decussatus,1,30,Ashmore Reef,Lutjanidae,Lutjanus,decussatus,37346041,AD,21.98333,21.98333,,P,Ross Marriott
"DEH_13, 2",Macolor sp,2,30,Ashmore Reef,Lutjanidae,Macolor,sp,37346923,AD,4.65,4.86666,,P,Ross Marriott
"DEH_13, 2",Malacanthus brevirostris,1,30,Ashmore Reef,Malacanthidae,Malacanthus,brevirostris,37331009,AD,13,13,13.16667,F,Ross Marriott
"DEH_13, 2",Monotaxis grandoculis,1,30,Ashmore Reef,Lethrinidae,Monotaxis,grandoculis,37351026,AD,52.08333,52.08333,,P,Ross Marriott
"DEH_3, 1",Pseudobalistes flavimarginatus,1,30,Ashmore Reef,Balistidae,Pseudobalistes,flavimarginatus,37465071,AD,19.85,19.85,,P,Ross Marriott
"DEH_13, 2",Chromis amboinensis,1,30,Ashmore Reef,Pomacentridae,Chromis,amboinensis,37372034,AD,60.36666,60.38334,,P,Ross Marriott
"DEH_13, 1",Siganus argenteus,1,30,Ashmore Reef,Siganidae,Siganus,argenteus,37438007,AD,40.95,40.95,,P,Ross Marriott
"DEH_12, 3",Aluterus scriptus,1,30,Ashmore Reef,Monacanthidae,Aluterus,scriptus,37465045,AD,58.98333,58.98333,,P,Ross Marriott
"DEH_13, 1",Platax batavianus,1,30,Ashmore Reef,Ephippidae,Platax,batavianus,37362002,AD,23.33333,23.33333,,P,Ross Marriott
"DEH_13, 1",Plectropomus laevis,1,30,Ashmore Reef,Serranidae,Plectropomus,laevis,37311079,AD,4.13333,4.13333,,P,Ross Marriott
"DEH_13, 1",Pomacanthus imperator,1,30,Ashmore Reef,Pomacanthidae,Pomacanthus,imperator,37365014,AD,18.1,18.1,,P,Ross Marriott
"DEH_13, 1",Pomacentrus coelestis,13,30,Ashmore Reef,Pomacentridae,Pomacentrus,coelestis,37372111,AD,0.95,41.73333,,P,Ross Marriott
"DEH_13, 1",Pterocaesio marri,10,30,Ashmore Reef,Caesionidae,Pterocaesio,marri,37346068,AD,1.43333,2.58333,,P,Ross Marriott
"DEH_13, 1",Pterocaesio pisang,30,30,Ashmore Reef,Caesionidae,Pterocaesio,pisang,37346062,AD,1.03333,2.08333,,P,Ross Marriott
"DEH_13, 1",Unknown sp6,1,30,Ashmore Reef,Pomacentridae,Unknown,sp6,37991816,AD,10.11667,10.11667,,P,Ross Marriott
"DEH_13, 1",Scarus rubroviolaceus,1,30,Ashmore Reef,Scaridae,Scarus,rubroviolaceus,37386028,AD,29.21667,29.21667,,P,Ross Marriott
"DEH_13, 1",Unknown sp5,1,30,Ashmore Reef,Scaridae,Unknown,sp5,37991828,AD,9.55,9.55,,P,Ross Marriott
"DEH_13, 1",Triaenodon obesus,2,30,Ashmore Reef,Carcharhinidae,Triaenodon,obesus,37018038,AD,9.21666,24.36667,,P,Ross Marriott
"DEH_13, 1",Unknown sp1,1,30,Ashmore Reef,Acanthuridae,Unknown,sp1,37991789,AD,32.86666,32.86666,,P,Ross Marriott
"DEH_13, 1",Unknown sp1,1,30,Ashmore Reef,Hydrophiidae,Unknown,sp1,37990797,AD,6.76666,6.76666,,P,Ross Marriott
"DEH_13, 1",Unknown sp11,1,30,Ashmore Reef,Labridae,Unknown,sp11,37990551,AD,31.41667,31.41667,,P,Ross Marriott
"DEH_13, 1",Unknown sp12,1,30,Ashmore Reef,Labridae,Unknown,sp12,37991802,AD,41.95,41.95,,P,Ross Marriott
"DEH_13, 1",Unknown sp13,1,30,Ashmore Reef,Labridae,Unknown,sp13,37990558,JUV,61.43333,61.43333,,P,Ross Marriott
"DEH_13, 1",Unknown sp2,1,30,Ashmore Reef,Hydrophiidae,Unknown,sp2,37991897,AD,41.25,41.25,,P,Ross Marriott
"DEH_13, 1",Parapercis nebulosa,1,30,Ashmore Reef,Pinguipedidae,Parapercis,nebulosa,37390005,AD,4.53333,4.53333,,P,Ross Marriott
"DEH_13, 1",Pterocaesio tile,1,30,Ashmore Reef,Caesionidae,Pterocaesio,tile,37346063,AD,2.81666,2.81666,,P,Ross Marriott
"DEH_10, 3",Naso hexacanthus,1,30,Ashmore Reef,Acanthuridae,Naso,hexacanthus,37437028,AD,12.25,12.25,,P,Ross Marriott
"DEH_12, 3",Carangoides orthogrammus,3,30,Ashmore Reef,Carangidae,Carangoides,orthogrammus,37337057,AD,1.6,35.46667,,P,Ross Marriott
"DEH_10, 3",Caranx lugubris,1,30,Ashmore Reef,Carangidae,Caranx,lugubris,37337053,AD,2.71666,2.71666,,P,Ross Marriott
"DEH_10, 3",Carcharhinus amblyrhynchos,2,30,Ashmore Reef,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,AD,1.78333,35.78333,,P,Ross Marriott
"DEH_10, 3",Echeneis naucrates,2,30,Ashmore Reef,Echeneidae,Echeneis,naucrates,37336001,JUV,34.33333,35.18333,34.4,F,Ross Marriott
"DEH_10, 3",Elagatis bipinnulata,7,30,Ashmore Reef,Carangidae,Elagatis,bipinnulata,37337029,AD,57.48333,57.6,,P,Ross Marriott
"DEH_10, 3",Gymnocranius grandoculis,2,30,Ashmore Reef,Lethrinidae,Gymnocranius,grandoculis,37351005,JUV,7.95,14.33333,,P,Ross Marriott
"DEH_10, 3",Lethrinus amboinensis,4,30,Ashmore Reef,Lethrinidae,Lethrinus,amboinensis,37351024,AD,2.13333,32.48333,,"P,SC",Ross Marriott
"DEH_10, 3",Balistoides conspicillum,1,30,Ashmore Reef,Balistidae,Balistoides,conspicillum,37465031,AD,47.43333,47.43333,,P,Ross Marriott
"DEH_10, 3",Lethrinus rubrioperculatus,4,30,Ashmore Reef,Lethrinidae,Lethrinus,rubrioperculatus,37351012,AD,1.8,14.2,13.36667,"F,CO",Ross Marriott
"DEH_10, 3",Aprion virescens,1,30,Ashmore Reef,Lutjanidae,Aprion,virescens,37346027,AD,5.91666,5.91666,,P,Ross Marriott
"DEH_10, 3",Naso lopezi,30,30,Ashmore Reef,Acanthuridae,Naso,lopezi,37437030,AD,1.83333,9.53333,,P,Ross Marriott
"DEH_10, 3",Parupeneus barberinus,1,30,Ashmore Reef,Mullidae,Parupeneus,barberinus,37355022,AD,23.08333,23.08333,,P,Ross Marriott
"DEH_10, 3",Parupeneus cyclostomus,3,30,Ashmore Reef,Mullidae,Parupeneus,cyclostomus,37355025,AD,1.8,2.75,,P,Ross Marriott
"DEH_10, 3",Pseudobalistes flavimarginatus,1,30,Ashmore Reef,Balistidae,Pseudobalistes,flavimarginatus,37465071,AD,14.11667,14.11667,,P,Ross Marriott
"DEH_10, 3",Unknown sp5,1,30,Ashmore Reef,Hydrophiidae,Unknown,sp5,37990490,AD,21.58333,21.58333,,P,Ross Marriott
"DEH_12, 1",Acanthurus olivaceus,1,30,Ashmore Reef,Acanthuridae,Acanthurus,olivaceus,37437016,AD,11.56667,11.56667,,P,Ross Marriott
"DEH_12, 1",Apolemichthys trimaculatus,1,30,Ashmore Reef,Pomacanthidae,Apolemichthys,trimaculatus,37365016,AD,12.1,12.1,,P,Ross Marriott
"DEH_10, 3",Lethrinus olivaceus,1,30,Ashmore Reef,Lethrinidae,Lethrinus,olivaceus,37351004,AD,39.93333,39.93333,,P,Ross Marriott
"DEH_10, 2",Pomacentrus moluccensis,1,30,Ashmore Reef,Pomacentridae,Pomacentrus,moluccensis,37372118,AD,1.98333,1.98333,,P,Ross Marriott
"DEH_10, 2",Lethrinus ravus,3,30,Ashmore Reef,Lethrinidae,Lethrinus,ravus,37351031,AD,7.91666,8.91666,8,F,Ross Marriott
"DEH_10, 2",Lethrinus rubrioperculatus,1,30,Ashmore Reef,Lethrinidae,Lethrinus,rubrioperculatus,37351012,AD,3.11666,3.11666,14.03333,F,Ross Marriott
"DEH_10, 2",Lutjanus bohar,1,30,Ashmore Reef,Lutjanidae,Lutjanus,bohar,37346029,JUV,3.56666,3.56666,,"P,SC",Ross Marriott
"DEH_10, 2",Lutjanus decussatus,3,30,Ashmore Reef,Lutjanidae,Lutjanus,decussatus,37346041,AD,1.45,3.36666,,"P,SC",Ross Marriott
"DEH_10, 2",Naso lopezi,25,30,Ashmore Reef,Acanthuridae,Naso,lopezi,37437030,AD,2.51666,3.38333,,P,Ross Marriott
"DEH_10, 2",Parupeneus barberinus,1,30,Ashmore Reef,Mullidae,Parupeneus,barberinus,37355022,AD,9.43333,9.43333,,P,Ross Marriott
"DEH_10, 2",Parupeneus multifasciatus,1,30,Ashmore Reef,Mullidae,Parupeneus,multifasciatus,37355026,AD,1.33333,1.33333,,P,Ross Marriott
"DEH_10, 3",Carangoides plagiotaenia,1,30,Ashmore Reef,Carangidae,Carangoides,plagiotaenia,37337070,AD,15.2,15.2,,P,Ross Marriott
"DEH_10, 2",Pomacentrus bankanensis,1,30,Ashmore Reef,Pomacentridae,Pomacentrus,bankanensis,37372108,AD,16.11667,16.11667,,P,Ross Marriott
"DEH_12, 1",Carangoides orthogrammus,1,30,Ashmore Reef,Carangidae,Carangoides,orthogrammus,37337057,AD,50.16667,50.16667,,P,Ross Marriott
"DEH_10, 2",Pseudanthias lori,2,30,Ashmore Reef,Serranidae,Pseudanthias,lori,37311119,AD,2.13333,2.13333,,P,Ross Marriott
"DEH_10, 2",Scolopsis xenochrous,3,30,Ashmore Reef,Nemipteridae,Scolopsis,xenochrous,37347035,AD,1.81666,18.63333,,P,Ross Marriott
"DEH_10, 2",Sufflamen fraenatum,1,30,Ashmore Reef,Balistidae,Sufflamen,fraenatum,37465014,AD,36.78333,36.78333,,P,Ross Marriott
"DEH_10, 2",Unknown sp14,1,30,Ashmore Reef,Scaridae,Unknown,sp14,37990485,AD,40.46667,40.46667,,P,Ross Marriott
"DEH_10, 2",Unknown sp2,1,30,Ashmore Reef,Mullidae,Unknown,sp2,37990486,AD,47.61666,47.61666,,P,Ross Marriott
"DEH_10, 2",Variola albimarginata,1,30,Ashmore Reef,Serranidae,Variola,albimarginata,37311026,AD,39,39,,P,Ross Marriott
"DEH_10, 2",Zanclus cornutus,3,30,Ashmore Reef,Zanclidae,Zanclus,cornutus,37437001,AD,2.31666,3.58333,,P,Ross Marriott
"DEH_10, 2",Pomacanthus imperator,2,30,Ashmore Reef,Pomacanthidae,Pomacanthus,imperator,37365014,AD,3.63333,5.13333,,P,Ross Marriott
"DEH_12, 2",Lethrinus olivaceus,1,30,Ashmore Reef,Lethrinidae,Lethrinus,olivaceus,37351004,AD,40.93333,40.93333,,P,Ross Marriott
"DEH_12, 1",Unknown sp,1,30,Ashmore Reef,Hydrophiidae,Unknown,sp,39125000,AD,18.75,18.75,19.23333,F,Ross Marriott
"DEH_12, 2",Apolemichthys trimaculatus,1,30,Ashmore Reef,Pomacanthidae,Apolemichthys,trimaculatus,37365016,AD,58.05,58.05,,P,Ross Marriott
"DEH_12, 2",Aprion virescens,1,30,Ashmore Reef,Lutjanidae,Aprion,virescens,37346027,AD,12.9,12.9,,P,Ross Marriott
"DEH_12, 2",Carangoides orthogrammus,1,30,Ashmore Reef,Carangidae,Carangoides,orthogrammus,37337057,AD,59.3,59.3,,P,Ross Marriott
"DEH_12, 2",Caranx melampygus,1,30,Ashmore Reef,Carangidae,Caranx,melampygus,37337050,AD,6.26666,6.26666,,P,Ross Marriott
"DEH_12, 2",Chaetodon kleinii,2,30,Ashmore Reef,Chaetodontidae,Chaetodon,kleinii,37365040,AD,11.28333,48.08333,,P,Ross Marriott
"DEH_12, 2",Gymnocranius grandoculis,2,30,Ashmore Reef,Lethrinidae,Gymnocranius,grandoculis,37351005,AD,4.16666,6.26666,,P,Ross Marriott
"DEH_12, 1",Balistoides conspicillum,1,30,Ashmore Reef,Balistidae,Balistoides,conspicillum,37465031,AD,43.4,43.4,,P,Ross Marriott
"DEH_12, 2",Lethrinus amboinensis,2,30,Ashmore Reef,Lethrinidae,Lethrinus,amboinensis,37351024,AD,33.16667,40.95,35.11666,F,Ross Marriott
"DEH_12, 1",Scolopsis xenochrous,1,30,Ashmore Reef,Nemipteridae,Scolopsis,xenochrous,37347035,AD,10.78333,10.78333,,P,Ross Marriott
"DEH_12, 2",Lethrinus ravus,6,30,Ashmore Reef,Lethrinidae,Lethrinus,ravus,37351031,AD,1.91666,15.83333,3.4,F,Ross Marriott
"DEH_12, 2",Lethrinus rubrioperculatus,2,30,Ashmore Reef,Lethrinidae,Lethrinus,rubrioperculatus,37351012,AD,13.73333,37.26667,15.66667,F,Ross Marriott
"DEH_12, 2",Parupeneus barberinus,2,30,Ashmore Reef,Mullidae,Parupeneus,barberinus,37355022,AD,17.5,17.51667,,P,Ross Marriott
"DEH_12, 2",Parupeneus cyclostomus,1,30,Ashmore Reef,Mullidae,Parupeneus,cyclostomus,37355025,AD,39.65,39.65,,P,Ross Marriott
"DEH_12, 2",Pseudobalistes fuscus,1,30,Ashmore Reef,Balistidae,Pseudobalistes,fuscus,37465027,AD,8.18333,8.18333,,P,Ross Marriott
"DEH_12, 2",Sufflamen fraenatum,1,30,Ashmore Reef,Balistidae,Sufflamen,fraenatum,37465014,AD,7.28333,7.28333,19.13333,F,Ross Marriott
"DEH_12, 2",Unknown sp,1,30,Ashmore Reef,Hydrophiidae,Unknown,sp,39125000,AD,10.58333,10.58333,10.86667,F,Ross Marriott
"DEH_12, 2",Gymnosarda unicolor,2,30,Ashmore Reef,Scombridae,Gymnosarda,unicolor,37441029,AD,42.26667,42.33333,,P,Ross Marriott
"DEH_12, 1",Lethrinus olivaceus,1,30,Ashmore Reef,Lethrinidae,Lethrinus,olivaceus,37351004,AD,33.8,33.8,41.05,F,Ross Marriott
"DEH_13, 2",Naso vlamingii,2,30,Ashmore Reef,Acanthuridae,Naso,vlamingii,37437032,AD,21.08333,21.28333,,P,Ross Marriott
"DEH_12, 1",Caranx lugubris,1,30,Ashmore Reef,Carangidae,Caranx,lugubris,37337053,AD,17.33333,17.33333,,P,Ross Marriott
"DEH_12, 1",Caranx melampygus,1,30,Ashmore Reef,Carangidae,Caranx,melampygus,37337050,AD,59.9,59.9,,P,Ross Marriott
"DEH_12, 1",Chaetodon kleinii,1,30,Ashmore Reef,Chaetodontidae,Chaetodon,kleinii,37365040,AD,10.86667,10.86667,,P,Ross Marriott
"DEH_12, 1",Cirrhilabrus sp,1,30,Ashmore Reef,Labridae,Cirrhilabrus,sp,37384910,AD,2.51666,2.51666,,P,Ross Marriott
"DEH_12, 1",Echeneis naucrates,1,30,Ashmore Reef,Echeneidae,Echeneis,naucrates,37336001,AD,46.4,46.4,,P,Ross Marriott
"DEH_12, 1",Echidna nebulosa,1,30,Ashmore Reef,Muraenidae,Echidna,nebulosa,37060023,AD,5.9,5.9,6.86666,F,Ross Marriott
"DEH_12, 1",Sufflamen fraenatum,1,30,Ashmore Reef,Balistidae,Sufflamen,fraenatum,37465014,AD,7.93333,7.93333,,P,Ross Marriott
"DEH_12, 1",Lethrinus amboinensis,2,30,Ashmore Reef,Lethrinidae,Lethrinus,amboinensis,37351024,AD,11.33333,13.95,13.45,F,Ross Marriott
"DEH_12, 1",Sphyrna mokarran,1,30,Ashmore Reef,Sphyrnidae,Sphyrna,mokarran,37019002,AD,44.33333,44.33333,,P,Ross Marriott
"DEH_12, 1",Lethrinus ravus,9,30,Ashmore Reef,Lethrinidae,Lethrinus,ravus,37351031,AD,7.06666,20.15,7.25,F,Ross Marriott
"DEH_12, 1",Lethrinus rubrioperculatus,1,30,Ashmore Reef,Lethrinidae,Lethrinus,rubrioperculatus,37351012,AD,16.78333,16.78333,17.41667,"F,CO",Ross Marriott
"DEH_12, 1",Naso hexacanthus,2,30,Ashmore Reef,Acanthuridae,Naso,hexacanthus,37437028,AD,4.23333,4.28333,,P,Ross Marriott
"DEH_12, 1",Naso vlamingii,1,30,Ashmore Reef,Acanthuridae,Naso,vlamingii,37437032,AD,4.31666,4.31666,,P,Ross Marriott
"DEH_12, 1",Parupeneus barberinus,1,30,Ashmore Reef,Mullidae,Parupeneus,barberinus,37355022,AD,4.23333,4.23333,,P,Ross Marriott
"DEH_12, 1",Pomacanthus imperator,1,30,Ashmore Reef,Pomacanthidae,Pomacanthus,imperator,37365014,AD,24.63333,24.63333,,P,Ross Marriott
"DEH_12, 1",Pseudobalistes fuscus,1,30,Ashmore Reef,Balistidae,Pseudobalistes,fuscus,37465027,AD,19.61667,19.61667,,P,Ross Marriott
"DEH_12, 1",Balistoides viridescens,1,30,Ashmore Reef,Balistidae,Balistoides,viridescens,37465048,AD,59.36666,59.36666,,P,Ross Marriott
"DEH_12, 1",Gymnocranius grandoculis,2,30,Ashmore Reef,Lethrinidae,Gymnocranius,grandoculis,37351005,AD,14.5,18.08333,,P,Ross Marriott
"DEH_7, 1",Parupeneus heptacanthus,1,30,Ashmore Reef,Mullidae,Parupeneus,heptacanthus,37355004,AD,9.58333,9.58333,,P,Ross Marriott
"DEH_7, 2",Carangoides plagiotaenia,5,30,Ashmore Reef,Carangidae,Carangoides,plagiotaenia,37337070,AD,5.36666,7.88333,,P,Ross Marriott
"DEH_7, 1",Acanthurus auranticavus,6,30,Ashmore Reef,Acanthuridae,Acanthurus,auranticavus,37437005,AD,9.6,9.83333,,P,Ross Marriott
"DEH_7, 1",Aprion virescens,1,30,Ashmore Reef,Lutjanidae,Aprion,virescens,37346027,AD,9.1,9.1,,P,Ross Marriott
"DEH_7, 1",Carangoides orthogrammus,3,30,Ashmore Reef,Carangidae,Carangoides,orthogrammus,37337057,AD,24.6,24.76667,,P,Ross Marriott
"DEH_7, 1",Gymnocranius grandoculis,1,30,Ashmore Reef,Lethrinidae,Gymnocranius,grandoculis,37351005,AD,7.86666,7.86666,,P,Ross Marriott
"DEH_7, 1",Gymnosarda unicolor,1,30,Ashmore Reef,Scombridae,Gymnosarda,unicolor,37441029,AD,14.43333,14.43333,,P,Ross Marriott
"DEH_7, 1",Lethrinus olivaceus,3,30,Ashmore Reef,Lethrinidae,Lethrinus,olivaceus,37351004,AD,36.15,36.38334,,P,Ross Marriott
"DEH_6, 3",Platax orbicularis,1,30,Ashmore Reef,Ephippidae,Platax,orbicularis,37362007,AD,7.08333,7.08333,,P,Ross Marriott
"DEH_7, 1",Parapercis nebulosa,1,30,Ashmore Reef,Pinguipedidae,Parapercis,nebulosa,37390005,AD,35.16667,35.16667,,"P,SC",Ross Marriott
"DEH_6, 3",Naso hexacanthus,12,30,Ashmore Reef,Acanthuridae,Naso,hexacanthus,37437028,AD,7.13333,7.26666,,P,Ross Marriott
"DEH_7, 1",Platax orbicularis,1,30,Ashmore Reef,Ephippidae,Platax,orbicularis,37362007,AD,44.5,44.5,,P,Ross Marriott
"DEH_7, 2",Acanthurus auranticavus,1,30,Ashmore Reef,Acanthuridae,Acanthurus,auranticavus,37437005,AD,45,45,,P,Ross Marriott
"DEH_7, 2",Acanthurus pyroferus,3,30,Ashmore Reef,Acanthuridae,Acanthurus,pyroferus,37437017,AD,2.31666,4.56666,,P,Ross Marriott
"DEH_7, 2",Aethaloperca rogaa,2,30,Ashmore Reef,Serranidae,Aethaloperca,rogaa,37311134,AD,3.9,9.46666,,P,Ross Marriott
"DEH_7, 2",Apolemichthys trimaculatus,1,30,Ashmore Reef,Pomacanthidae,Apolemichthys,trimaculatus,37365016,AD,44.86666,44.86666,,P,Ross Marriott
"DEH_7, 2",Balistoides viridescens,1,30,Ashmore Reef,Balistidae,Balistoides,viridescens,37465048,AD,32.36666,32.36666,,P,Ross Marriott
"DEH_3, 1",Parupeneus multifasciatus,1,30,Ashmore Reef,Mullidae,Parupeneus,multifasciatus,37355026,AD,9.26666,9.26666,,P,Ross Marriott
"DEH_7, 1",Lethrinus rubrioperculatus,2,30,Ashmore Reef,Lethrinidae,Lethrinus,rubrioperculatus,37351012,AD,4.88333,59.08333,,P,Ross Marriott
"DEH_6, 3",Carangoides orthogrammus,2,30,Ashmore Reef,Carangidae,Carangoides,orthogrammus,37337057,AD,11.01667,15.85,,P,Ross Marriott
"DEH_6, 2",Carangoides orthogrammus,1,30,Ashmore Reef,Carangidae,Carangoides,orthogrammus,37337057,AD,49.61666,49.61666,,P,Ross Marriott
"DEH_6, 2",Caranx lugubris,1,30,Ashmore Reef,Carangidae,Caranx,lugubris,37337053,AD,9.16666,9.16666,,P,Ross Marriott
"DEH_6, 2",Caranx melampygus,1,30,Ashmore Reef,Carangidae,Caranx,melampygus,37337050,AD,54.96667,54.96667,,P,Ross Marriott
"DEH_6, 2",Lethrinus olivaceus,1,30,Ashmore Reef,Lethrinidae,Lethrinus,olivaceus,37351004,AD,22.86667,22.86667,,P,Ross Marriott
"DEH_6, 2",Lethrinus rubrioperculatus,1,30,Ashmore Reef,Lethrinidae,Lethrinus,rubrioperculatus,37351012,AD,19.08333,19.08333,,P,Ross Marriott
"DEH_6, 2",Unknown sp8,1,30,Ashmore Reef,Scaridae,Unknown,sp8,37991831,AD,32.36666,32.36666,,P,Ross Marriott
"DEH_6, 2",Unknown sp9,2,30,Ashmore Reef,Scaridae,Unknown,sp9,37991832,AD,37.73333,37.91667,,P,Ross Marriott
"DEH_6, 3",Unknown sp,1,30,Ashmore Reef,Hydrophiidae,Unknown,sp,39125000,AD,18.61667,18.61667,18.96667,F,Ross Marriott
"DEH_6, 3",Carangoides caeruleopinnatus,1,30,Ashmore Reef,Carangidae,Carangoides,caeruleopinnatus,37337021,AD,11.1,11.1,,P,Ross Marriott
"DEH_7, 2",Centropyge tibicen,1,30,Ashmore Reef,Pomacanthidae,Centropyge,tibicen,37365031,AD,59.21667,59.21667,,P,Ross Marriott
"DEH_6, 3",Carcharhinus amblyrhynchos,1,30,Ashmore Reef,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,AD,8.51666,8.51666,,P,Ross Marriott
"DEH_6, 3",Cirrhilabrus sp,2,30,Ashmore Reef,Labridae,Cirrhilabrus,sp,37384910,AD,3.83333,3.91666,,P,Ross Marriott
"DEH_6, 3",Elagatis bipinnulata,60,30,Ashmore Reef,Carangidae,Elagatis,bipinnulata,37337029,AD,9.98333,44.36666,,P,Ross Marriott
"DEH_6, 3",Gymnocranius grandoculis,1,30,Ashmore Reef,Lethrinidae,Gymnocranius,grandoculis,37351005,AD,25.71667,25.71667,,P,Ross Marriott
"DEH_6, 3",Lethrinus olivaceus,2,30,Ashmore Reef,Lethrinidae,Lethrinus,olivaceus,37351004,AD,24.16667,58.83333,,P,Ross Marriott
"DEH_6, 3",Lethrinus rubrioperculatus,2,30,Ashmore Reef,Lethrinidae,Lethrinus,rubrioperculatus,37351012,AD,6.01666,8.68333,,P,Ross Marriott
"DEH_6, 3",Lutjanus bohar,1,30,Ashmore Reef,Lutjanidae,Lutjanus,bohar,37346029,AD,49.28333,49.28333,,P,Ross Marriott
"DEH_6, 3",Aphareus rutilans,1,30,Ashmore Reef,Lutjanidae,Aphareus,rutilans,37346001,AD,60.96667,60.96667,,P,Ross Marriott
"DEH_7, 2",Sphyrna lewini,1,30,Ashmore Reef,Sphyrnidae,Sphyrna,lewini,37019001,AD,44.1,44.1,,P,Ross Marriott
"DEH_7, 2",Bodianus axillaris,1,30,Ashmore Reef,Labridae,Bodianus,axillaris,37384053,AD,4.11666,4.11666,,P,Ross Marriott
"DEH_7, 2",Parupeneus barberinus,1,30,Ashmore Reef,Mullidae,Parupeneus,barberinus,37355022,AD,20.11667,20.11667,,P,Ross Marriott
"DEH_7, 2",Parupeneus heptacanthus,1,30,Ashmore Reef,Mullidae,Parupeneus,heptacanthus,37355004,AD,4.45,4.45,,P,Ross Marriott
"DEH_7, 2",Parupeneus multifasciatus,2,30,Ashmore Reef,Mullidae,Parupeneus,multifasciatus,37355026,AD,3.05,3.05,,P,Ross Marriott
"DEH_7, 2",Pentapodus emeryii,1,30,Ashmore Reef,Nemipteridae,Pentapodus,emeryii,37347027,AD,35.65,35.65,,P,Ross Marriott
"DEH_7, 2",Pomacanthus imperator,1,30,Ashmore Reef,Pomacanthidae,Pomacanthus,imperator,37365014,AD,44.33333,44.33333,,P,Ross Marriott
"DEH_7, 2",Pomacentrus moluccensis,1,30,Ashmore Reef,Pomacentridae,Pomacentrus,moluccensis,37372118,AD,57,57,,P,Ross Marriott
"DEH_7, 2",Naso caesius,2,30,Ashmore Reef,Acanthuridae,Naso,caesius,37437046,AD,2.16666,2.35,,P,Ross Marriott
"DEH_7, 2",Scolopsis xenochrous,2,30,Ashmore Reef,Nemipteridae,Scolopsis,xenochrous,37347035,AD,5.48333,6.68333,,P,Ross Marriott
"DEH_7, 2",Lutjanus vitta,50,30,Ashmore Reef,Lutjanidae,Lutjanus,vitta,37346003,AD,2.31666,2.45,,P,Ross Marriott
"DEH_7, 2",Sufflamen fraenatum,1,30,Ashmore Reef,Balistidae,Sufflamen,fraenatum,37465014,AD,56.81667,56.81667,,P,Ross Marriott
"DEH_7, 2",Unknown sp1,1,30,Ashmore Reef,Holocentridae,Unknown,sp1,37990491,AD,2.95,2.95,,P,Ross Marriott
"DEH_7, 2",Unknown sp6,1,30,Ashmore Reef,Hydrophiidae,Unknown,sp6,37990494,AD,32.23333,32.23333,,P,Ross Marriott
"DEH_7, 2",Variola albimarginata,2,30,Ashmore Reef,Serranidae,Variola,albimarginata,37311026,AD,2.38333,19.41667,,P,Ross Marriott
"DEH_7, 2",Zanclus cornutus,3,30,Ashmore Reef,Zanclidae,Zanclus,cornutus,37437001,AD,2.18333,2.96666,,P,Ross Marriott
"DEH_7, 3",Aprion virescens,1,30,Ashmore Reef,Lutjanidae,Aprion,virescens,37346027,AD,10.88333,10.88333,,P,Ross Marriott
"DEH_7, 3",Carangoides caeruleopinnatus,1,30,Ashmore Reef,Carangidae,Carangoides,caeruleopinnatus,37337021,JUV,55.4,55.4,,P,Ross Marriott
"DEH_7, 2",Pygoplites diacanthus,1,30,Ashmore Reef,Pomacanthidae,Pygoplites,diacanthus,37365082,AD,33,33,,P,Ross Marriott
"DEH_7, 2",Genicanthus melanospilos,3,30,Ashmore Reef,Pomacanthidae,Genicanthus,melanospilos,37365071,AD,3.15,4.01666,,P,Ross Marriott
"DEH_7, 2",Cephalopholis formosa,1,30,Ashmore Reef,Serranidae,Cephalopholis,formosa,37311137,AD,27.26667,27.26667,27.51667,F,Ross Marriott
"DEH_7, 2",Cephalopholis leopardus,1,30,Ashmore Reef,Serranidae,Cephalopholis,leopardus,37311138,AD,36.88334,36.88334,,P,Ross Marriott
"DEH_7, 2",Chaetodon auriga,2,30,Ashmore Reef,Chaetodontidae,Chaetodon,auriga,37365019,AD,24.01667,24.08333,,P,Ross Marriott
"DEH_7, 2",Chaetodon lineolatus,1,30,Ashmore Reef,Chaetodontidae,Chaetodon,lineolatus,37365041,AD,4.51666,4.51666,,P,Ross Marriott
"DEH_7, 2",Chromis weberi,1,30,Ashmore Reef,Pomacentridae,Chromis,weberi,37372054,AD,5.4,5.4,,P,Ross Marriott
"DEH_7, 2",Chrysiptera rollandi,1,30,Ashmore Reef,Pomacentridae,Chrysiptera,rollandi,37372067,AD,2.7,2.7,,P,Ross Marriott
"DEH_7, 2",Coradion altivelis,2,30,Ashmore Reef,Chaetodontidae,Coradion,altivelis,37365018,AD,56.76667,56.81667,,P,Ross Marriott
"DEH_7, 2",Naso vlamingii,2,30,Ashmore Reef,Acanthuridae,Naso,vlamingii,37437032,AD,3.45,4.15,,P,Ross Marriott
"DEH_7, 2",Genicanthus lamarck,2,30,Ashmore Reef,Pomacanthidae,Genicanthus,lamarck,37365070,AD,5.91666,6.13333,,P,Ross Marriott
